id,target
837,0.04547
838,0.04438
840,0.02572
842,0.01830
844,0.03094
845,0.04197
847,0.03417
848,0.08211
850,0.01880
851,0.03203
852,0.03885
853,0.05621
855,0.02871
856,0.04257
857,0.03236
859,0.02856
860,0.03235
862,0.05915
863,0.03256
864,0.04081
867,0.02239
868,0.02558
869,0.02129
871,0.02330
873,0.05876
875,0.03189
876,0.05958
877,0.02158
879,0.04759
880,0.04779
883,0.03349
884,0.02069
885,0.03282
886,0.01942
887,0.03342
888,0.01716
891,0.02845
893,0.02546
895,0.10872
897,0.03308
898,0.08165
901,0.03284
902,0.02597
904,0.03236
905,0.02546
907,0.08110
908,0.02685
909,0.03431
910,0.01912
911,0.01979
913,0.04104
914,0.02541
915,0.09227
916,0.02602
917,0.02206
919,0.03623
920,0.01969
923,0.03224
924,0.02411
925,0.04929
926,0.02740
928,0.03278
929,0.01341
932,0.04460
935,0.04766
936,0.06598
937,0.02002
938,0.02957
939,0.04043
940,0.04131
941,0.02305
944,0.04580
945,0.02532
946,0.07615
947,0.03509
949,0.02313
950,0.03042
952,0.02567
953,0.04482
955,0.02916
956,0.02727
957,0.01709
960,0.02295
961,0.02991
962,0.02880
963,0.01783
964,0.08519
967,0.04224
975,0.05797
976,0.03367
977,0.05101
978,0.02718
980,0.01529
985,0.05101
986,0.05396
987,0.02044
989,0.04727
992,0.02091
994,0.03978
995,0.02579
996,0.01625
997,0.05100
998,0.02723
999,0.03710
1000,0.03815
1004,0.03554
1005,0.10423
1006,0.01700
1007,0.05946
1010,0.01348
1011,0.08850
1012,0.01713
1013,0.02990
1014,0.02299
1016,0.04769
1018,0.05647
1019,0.02350
1020,0.02895
1022,0.04453
1023,0.03091
1024,0.03501
1025,0.04601
1029,0.03891
1031,0.02175
1032,0.02671
1033,0.02481
1034,0.06057
1035,0.03432
1036,0.02824
1037,0.02128
1038,0.03519
1039,0.03717
1041,0.02073
1043,0.02698
1049,0.04678
1050,0.08626
1051,0.03706
1052,0.02050
1053,0.03553
1054,0.03204
1056,0.03137
1057,0.07897
1060,0.06241
1061,0.02156
1062,0.02837
1063,0.03983
1064,0.03750
1065,0.01798
1066,0.02846
1068,0.04259
1073,0.05111
1075,0.01765
1079,0.02383
1081,0.02881
1083,0.03930
1085,0.03204
1086,0.02592
1087,0.02457
1088,0.01841
1089,0.02171
1090,0.07120
1091,0.02942
1092,0.02348
1095,0.02635
1098,0.02870
1099,0.02701
1100,0.04598
1101,0.05418
1103,0.06986
1104,0.05207
1106,0.01672
1107,0.02148
1108,0.06407
1109,0.02299
1113,0.03376
1114,0.03979
1116,0.03568
1117,0.02863
1118,0.02236
1119,0.01828
1120,0.02775
1121,0.01975
1122,0.02315
1123,0.04759
1125,0.02397
1126,0.02729
1127,0.01644
1128,0.05326
1129,0.02753
1130,0.02612
1132,0.03316
1133,0.05811
1136,0.01824
1137,0.05565
1140,0.03008
1142,0.05078
1144,0.04552
1145,0.02651
1146,0.01982
1148,0.03732
1150,0.02111
1151,0.02738
1153,0.05890
1154,0.06600
1155,0.04306
1156,0.06266
1157,0.02780
1158,0.03265
1160,0.01744
1161,0.02492
1167,0.03078
1168,0.01825
1170,0.03445
1171,0.03808
1173,0.02829
1174,0.09368
1175,0.03226
1176,0.04334
1177,0.02532
1178,0.03355
1179,0.02140
1180,0.03577
1181,0.02956
1182,0.02252
1183,0.03374
1185,0.03095
1188,0.02761
1189,0.01872
1190,0.02907
1191,0.04033
1192,0.06749
1194,0.02768
1197,0.04019
1198,0.04225
1199,0.05513
1200,0.02232
1203,0.05058
1204,0.04486
1207,0.01705
1208,0.07431
1209,0.02200
1210,0.07974
1211,0.02656
1213,0.02083
1214,0.03060
1215,0.02462
1216,0.05309
1217,0.03419
1218,0.02922
1219,0.02263
1223,0.02989
1225,0.02194
1226,0.04328
1228,0.08568
1229,0.01752
1231,0.03291
1232,0.04373
1233,0.03032
1235,0.04665
1238,0.01663
1239,0.01552
1240,0.03211
1241,0.02246
1242,0.03205
1243,0.03657
1244,0.01938
1246,0.06738
1249,0.02536
1250,0.01096
1252,0.01851
1254,0.03522
1255,0.02435
1256,0.03176
1257,0.01812
1258,0.02886
1259,0.05426
1260,0.02671
1262,0.01927
1263,0.02377
1264,0.02134
1265,0.07567
1266,0.01634
1269,0.04981
1270,0.02513
1271,0.01687
1272,0.05152
1273,0.02512
1274,0.03595
1277,0.02360
1278,0.02275
1281,0.02016
1282,0.04118
1283,0.02100
1284,0.03086
1285,0.02921
1286,0.03948
1289,0.01554
1291,0.01623
1292,0.02955
1293,0.05632
1294,0.05314
1295,0.04156
1297,0.02219
1298,0.05506
1301,0.04940
1304,0.04788
1305,0.03075
1307,0.05494
1308,0.03384
1309,0.06154
1313,0.05905
1314,0.04227
1316,0.04936
1317,0.02549
1318,0.09311
1320,0.03142
1321,0.01725
1322,0.02654
1323,0.02913
1325,0.03730
1330,0.01587
1331,0.02803
1334,0.03110
1337,0.02875
1339,0.03467
1340,0.04983
1341,0.02601
1343,0.02047
1344,0.01824
1347,0.05719
1348,0.04376
1350,0.02612
1351,0.03478
1355,0.03043
1356,0.05106
1357,0.02399
1358,0.02138
1360,0.02047
1363,0.03283
1364,0.01792
1366,0.02384
1367,0.05678
1368,0.04233
1369,0.05024
1370,0.04179
1375,0.02086
1376,0.01329
1378,0.04226
1379,0.01770
1380,0.04630
1384,0.01414
1385,0.02702
1386,0.04781
1388,0.01955
1389,0.01782
1391,0.04003
1392,0.01597
1393,0.02899
1395,0.03469
1396,0.03837
1399,0.02643
1400,0.02497
1401,0.01503
1404,0.04385
1405,0.02098
1406,0.02949
1407,0.01305
1409,0.02962
1411,0.02902
1414,0.04031
1415,0.02822
1416,0.04159
1418,0.10753
1419,0.02327
1420,0.01717
1422,0.03606
1424,0.02698
1426,0.02465
1427,0.04541
1428,0.03505
1429,0.04383
1431,0.02258
1432,0.04662
1434,0.04872
1435,0.02092
1439,0.05551
1440,0.06162
1441,0.03550
1442,0.03117
1446,0.04333
1447,0.04185
1451,0.02751
1452,0.01596
1454,0.04107
1457,0.01219
1458,0.02120
1459,0.02624
1461,0.02271
1462,0.02673
1465,0.02872
1468,0.03991
1470,0.02982
1471,0.02991
1472,0.02489
1476,0.01960
1482,0.01763
1485,0.02852
1486,0.03961
1487,0.07710
1489,0.03026
1492,0.03160
1494,0.05090
1495,0.02227
1497,0.02790
1499,0.02736
1500,0.02120
1501,0.03787
1505,0.06789
1507,0.03092
1509,0.04371
1511,0.01902
1513,0.02000
1514,0.02503
1515,0.11927
1517,0.08128
1520,0.04190
1522,0.01905
1523,0.01923
1524,0.10178
1526,0.02162
1527,0.02718
1528,0.02995
1531,0.02562
1533,0.07080
1534,0.04831
1535,0.08137
1538,0.04796
1541,0.05863
1542,0.02502
1543,0.03081
1546,0.06349
1548,0.02471
1549,0.03604
1550,0.02319
1551,0.02460
1553,0.04331
1558,0.02753
1560,0.01865
1561,0.01676
1562,0.02426
1565,0.03925
1566,0.02366
1567,0.02007
1568,0.02767
1569,0.02345
1570,0.03809
1573,0.02153
1576,0.02030
1577,0.02469
1579,0.07597
1580,0.06001
1581,0.04945
1584,0.01423
1586,0.02143
1587,0.02925
1590,0.02268
1591,0.01807
1594,0.05415
1595,0.01502
1596,0.01862
1601,0.03390
1605,0.08481
1607,0.13168
1608,0.01703
1610,0.01929
1611,0.03731
1612,0.02511
1616,0.06523
1617,0.02208
1618,0.02691
1620,0.02363
1621,0.03297
1623,0.02778
1624,0.02867
1625,0.03107
1626,0.02405
1628,0.02801
1630,0.02718
1632,0.02371
1633,0.02675
1635,0.03659
1637,0.02861
1638,0.07026
1639,0.03750
1640,0.02169
1643,0.06826
1644,0.03840
1645,0.05120
1647,0.03267
1649,0.01665
1651,0.03165
1652,0.06343
1654,0.02144
1655,0.01980
1656,0.01872
1658,0.03571
1660,0.02162
1661,0.03085
1662,0.02041
1663,0.03478
1664,0.02955
1665,0.04328
1668,0.03843
1669,0.02002
1673,0.03638
1674,0.03367
1675,0.01403
1676,0.02714
1677,0.02394
1679,0.01922
1682,0.05356
1683,0.05726
1685,0.07325
1687,0.01981
1689,0.02393
1690,0.02773
1694,0.03023
1696,0.02030
1697,0.02256
1699,0.07762
1700,0.10659
1701,0.01926
1702,0.02708
1704,0.03596
1705,0.03698
1708,0.02941
1710,0.02224
1712,0.02021
1719,0.02510
1720,0.02652
1722,0.02573
1723,0.03047
1724,0.05076
1725,0.02611
1726,0.06865
1727,0.02522
1728,0.03365
1732,0.02357
1733,0.03988
1734,0.07116
1735,0.04292
1739,0.03345
1740,0.03325
1741,0.04786
1742,0.02301
1743,0.04902
1744,0.03906
1746,0.03694
1750,0.03058
1753,0.01972
1755,0.02310
1758,0.03409
1760,0.01953
1763,0.03337
1765,0.01776
1766,0.07836
1769,0.03466
1771,0.02750
1772,0.01931
1775,0.03821
1776,0.01700
1778,0.02973
1780,0.06470
1781,0.02738
1783,0.01821
1785,0.02127
1788,0.03119
1791,0.02609
1793,0.04837
1794,0.02189
1796,0.01520
1797,0.02960
1798,0.05140
1800,0.03983
1803,0.04726
1804,0.04558
1810,0.01977
1812,0.02239
1813,0.04768
1816,0.02816
1817,0.02635
1818,0.02581
1819,0.03389
1820,0.01802
1821,0.04137
1822,0.02134
1823,0.02990
1826,0.01448
1827,0.03255
1828,0.03547
1829,0.03034
1830,0.03261
1831,0.02186
1834,0.01998
1836,0.03261
1839,0.03227
1841,0.01254
1846,0.03625
1847,0.02477
1850,0.03456
1852,0.09898
1853,0.02730
1854,0.04766
1855,0.02783
1857,0.05828
1858,0.02614
1860,0.04013
1863,0.03889
1866,0.06012
1868,0.03461
1869,0.03393
1870,0.01695
1874,0.01527
1875,0.02079
1877,0.02906
1878,0.02243
1879,0.02135
1881,0.03199
1882,0.04038
1885,0.02588
1886,0.02558
1887,0.09114
1888,0.01676
1889,0.03524
1890,0.04028
1891,0.03137
1892,0.03372
1894,0.05159
1895,0.04847
1896,0.10074
1897,0.02669
1898,0.07725
1901,0.02988
1904,0.02272
1905,0.02575
1906,0.01648
1907,0.04355
1908,0.09164
1910,0.02801
1911,0.02446
1914,0.04253
1916,0.01921
1919,0.06195
1920,0.06721
1921,0.02814
1922,0.03161
1923,0.04265
1924,0.03553
1926,0.03299
1928,0.03456
1929,0.03488
1931,0.02060
1932,0.01937
1933,0.01429
1934,0.02048
1935,0.02769
1936,0.03085
1937,0.03737
1939,0.02273
1940,0.06536
1942,0.03564
1944,0.02568
1945,0.05058
1946,0.04837
1947,0.02047
1948,0.04578
1954,0.03635
1955,0.09687
1956,0.01727
1958,0.02358
1961,0.02356
1963,0.02358
1967,0.02967
1968,0.01923
1970,0.01253
1971,0.01829
1973,0.05395
1979,0.04051
1980,0.03367
1982,0.01837
1984,0.02899
1986,0.02006
1987,0.06405
1989,0.02138
1990,0.05271
1991,0.03955
1993,0.02320
1994,0.02354
1995,0.02745
1996,0.03089
1999,0.02927
2001,0.02757
2002,0.01690
2005,0.02851
2006,0.02243
2008,0.03384
2009,0.03879
2011,0.03862
2012,0.08207
2013,0.02947
2015,0.03576
2017,0.02999
2019,0.01525
2020,0.02631
2022,0.03121
2023,0.03796
2024,0.01778
2026,0.02054
2027,0.04705
2028,0.02474
2029,0.02237
2030,0.02934
2032,0.04730
2033,0.03271
2035,0.06084
2036,0.02198
2037,0.07668
2038,0.06919
2039,0.01840
2040,0.06062
2041,0.02875
2042,0.06577
2043,0.08288
2044,0.03580
2046,0.04688
2047,0.03233
2048,0.04973
2049,0.02937
2050,0.02638
2054,0.02926
2061,0.03718
2063,0.04239
2064,0.02466
2065,0.02330
2067,0.03405
2068,0.01294
2069,0.02363
2070,0.03670
2072,0.03149
2073,0.03369
2075,0.02293
2076,0.02378
2077,0.02755
2078,0.03145
2079,0.01484
2081,0.02050
2082,0.09176
2085,0.02736
2086,0.07018
2087,0.02585
2088,0.10258
2089,0.03773
2091,0.03159
2092,0.04976
2093,0.04544
2094,0.04056
2095,0.03193
2096,0.07523
2097,0.02044
2099,0.03076
2100,0.11540
2103,0.03032
2104,0.02959
2105,0.02247
2106,0.03217
2107,0.01773
2110,0.04429
2113,0.02162
2114,0.06631
2115,0.03371
2118,0.03742
2119,0.01980
2120,0.06843
2121,0.02771
2123,0.02444
2124,0.06111
2128,0.06747
2129,0.08864
2131,0.04070
2132,0.02481
2133,0.07153
2134,0.03596
2137,0.03855
2140,0.04382
2141,0.02565
2142,0.03581
2146,0.02646
2148,0.04889
2149,0.06668
2151,0.05680
2152,0.03507
2153,0.06528
2154,0.04069
2155,0.09080
2158,0.02381
2159,0.05220
2160,0.03286
2161,0.02204
2164,0.03459
2166,0.03190
2167,0.01992
2170,0.04976
2171,0.04551
2172,0.02611
2173,0.02096
2175,0.05920
2177,0.03479
2178,0.04514
2179,0.07243
2180,0.03956
2182,0.02818
2183,0.03662
2184,0.04540
2186,0.02162
2187,0.03234
2188,0.01968
2189,0.03009
2191,0.02333
2192,0.06003
2194,0.02813
2196,0.04604
2197,0.04287
2198,0.03228
2199,0.03288
2200,0.02116
2201,0.02472
2202,0.02079
2205,0.01742
2206,0.03097
2207,0.04371
2208,0.02355
2212,0.02794
2215,0.02731
2216,0.02258
2217,0.03444
2218,0.02773
2220,0.03492
2221,0.03602
2223,0.06004
2225,0.04542
2226,0.04708
2231,0.03775
2232,0.02589
2233,0.06396
2234,0.03436
2235,0.02939
2236,0.03228
2237,0.04702
2239,0.03438
2240,0.02035
2242,0.02346
2247,0.02468
2248,0.02708
2250,0.03790
2251,0.04531
2255,0.05523
2257,0.02646
2258,0.05517
2259,0.03140
2260,0.01962
2261,0.05501
2263,0.02626
2265,0.02805
2266,0.02823
2267,0.07847
2268,0.02654
2269,0.03435
2270,0.03070
2271,0.04548
2272,0.02405
2273,0.07029
2275,0.02685
2276,0.06310
2277,0.03474
2278,0.06057
2279,0.03738
2282,0.02341
2285,0.03765
2286,0.03993
2289,0.03673
2294,0.04269
2296,0.02234
2297,0.04290
2299,0.04244
2300,0.05600
2301,0.08925
2302,0.02595
2305,0.03328
2306,0.07103
2307,0.03103
2308,0.04040
2310,0.06818
2312,0.04616
2316,0.04625
2317,0.02883
2319,0.06121
2320,0.03006
2322,0.03439
2323,0.01841
2324,0.01880
2326,0.05248
2327,0.02004
2328,0.07860
2329,0.03856
2331,0.02995
2335,0.03837
2338,0.02056
2339,0.07221
2340,0.03424
2341,0.02214
2342,0.05754
2345,0.07650
2349,0.02679
2350,0.04866
2351,0.02693
2353,0.03774
2354,0.08126
2355,0.08127
2356,0.03430
2357,0.03648
2359,0.02702
2360,0.08555
2361,0.03705
2362,0.03091
2364,0.02299
2366,0.03772
2368,0.07324
2369,0.03605
2370,0.04697
2372,0.03482
2376,0.02593
2381,0.03128
2383,0.02578
2384,0.04036
2385,0.04835
2386,0.02285
2388,0.07109
2390,0.03528
2392,0.03973
2394,0.03195
2395,0.02478
2396,0.02150
2397,0.01480
2399,0.04494
2401,0.03510
2402,0.01600
2403,0.04595
2405,0.06127
2406,0.05140
2407,0.03777
2408,0.01440
2410,0.01512
2412,0.05538
2415,0.02948
2417,0.01992
2418,0.02485
2420,0.03358
2421,0.04411
2425,0.09563
2426,0.01445
2427,0.03499
2428,0.03341
2429,0.02826
2434,0.04473
2435,0.03032
2436,0.01960
2437,0.03724
2438,0.04787
2439,0.02742
2441,0.02647
2443,0.02939
2444,0.02769
2445,0.04198
2446,0.03392
2449,0.04301
2452,0.03982
2453,0.04049
2454,0.02555
2455,0.02881
2456,0.04106
2457,0.03083
2460,0.06796
2461,0.02905
2463,0.02149
2465,0.01976
2466,0.02170
2468,0.03813
2469,0.05592
2471,0.03557
2472,0.04110
2473,0.02978
2474,0.03269
2475,0.03439
2476,0.03553
2477,0.02395
2478,0.02756
2480,0.01159
2483,0.02744
2484,0.01781
2486,0.05630
2488,0.01955
2489,0.03816
2490,0.01942
2495,0.05176
2496,0.03134
2497,0.05564
2498,0.03993
2503,0.02106
2505,0.04035
2506,0.03660
2507,0.03850
2508,0.06768
2509,0.02875
2514,0.03905
2515,0.04169
2521,0.07212
2522,0.02435
2523,0.01509
2524,0.05357
2526,0.04381
2527,0.03739
2529,0.02686
2530,0.02919
2531,0.04644
2532,0.02811
2534,0.06007
2535,0.02986
2536,0.01905
2537,0.02943
2539,0.03558
2542,0.02167
2545,0.02473
2546,0.02878
2548,0.05587
2549,0.03074
2550,0.01544
2552,0.01851
2554,0.04130
2555,0.03713
2558,0.02318
2560,0.04383
2563,0.02173
2564,0.03856
2565,0.02428
2571,0.04517
2574,0.03501
2575,0.02251
2576,0.02336
2577,0.04250
2578,0.03053
2579,0.07878
2581,0.02451
2582,0.03337
2583,0.03017
2585,0.03418
2586,0.03985
2587,0.04865
2591,0.03807
2592,0.01513
2594,0.02239
2595,0.03681
2597,0.02198
2598,0.03970
2599,0.05946
2600,0.05281
2602,0.06237
2603,0.01972
2605,0.03481
2606,0.02416
2607,0.03561
2608,0.03627
2609,0.02807
2610,0.05121
2611,0.02248
2613,0.03518
2615,0.01834
2616,0.07135
2621,0.04363
2623,0.02732
2624,0.02852
2625,0.04421
2626,0.03432
2627,0.03749
2628,0.02799
2629,0.02890
2630,0.02413
2631,0.04001
2633,0.03734
2634,0.06167
2635,0.04189
2636,0.03115
2638,0.06186
2639,0.02594
2640,0.02955
2642,0.04064
2643,0.04533
2646,0.02558
2647,0.03990
2648,0.02763
2649,0.02248
2650,0.04738
2652,0.02021
2654,0.02847
2658,0.02673
2659,0.02652
2660,0.03726
2661,0.05378
2662,0.02437
2663,0.03393
2665,0.04754
2666,0.01939
2667,0.05640
2668,0.02553
2671,0.02774
2673,0.04095
2674,0.04039
2675,0.02692
2676,0.03459
2677,0.02001
2678,0.02575
2681,0.02882
2683,0.01555
2685,0.06253
2687,0.02576
2690,0.08937
2692,0.02236
2693,0.01779
2694,0.01593
2695,0.03015
2696,0.03808
2697,0.04369
2698,0.06760
2699,0.02640
2701,0.03222
2702,0.03758
2703,0.03519
2705,0.04388
2711,0.03077
2715,0.02571
2720,0.03494
2721,0.06363
2722,0.04666
2724,0.03535
2726,0.02315
2729,0.01614
2730,0.01546
2731,0.03145
2732,0.03410
2733,0.02556
2734,0.03063
2736,0.03601
2738,0.02313
2739,0.02205
2740,0.02610
2741,0.06256
2743,0.01567
2746,0.05193
2747,0.03369
2750,0.04894
2751,0.04691
2752,0.02999
2753,0.02108
2755,0.02756
2756,0.03003
2757,0.01405
2761,0.04127
2763,0.04077
2764,0.03060
2765,0.02128
2767,0.06217
2769,0.05429
2772,0.03725
2774,0.02684
2776,0.01517
2777,0.01350
2778,0.02459
2782,0.02889
2783,0.02820
2786,0.01696
2790,0.03208
2791,0.01730
2792,0.02518
2793,0.04170
2794,0.03519
2795,0.02718
2796,0.05087
2797,0.03255
2800,0.04366
2801,0.01962
2802,0.02399
2804,0.02532
2805,0.03534
2807,0.02063
2808,0.02720
2811,0.06227
2812,0.03382
2813,0.03027
2814,0.05295
2815,0.03901
2817,0.05371
2819,0.03123
2821,0.02670
2825,0.07191
2828,0.04709
2829,0.02793
2831,0.03300
2832,0.02336
2834,0.03319
2835,0.03390
2836,0.04043
2837,0.06609
2838,0.06678
2840,0.03517
2841,0.02638
2842,0.04092
2843,0.02121
2845,0.01509
2847,0.02503
2848,0.03245
2850,0.03113
2851,0.04551
2854,0.01987
2856,0.02604
2857,0.02947
2858,0.02832
2859,0.02412
2862,0.04462
2864,0.01716
2865,0.06836
2866,0.02263
2867,0.02784
2868,0.02660
2869,0.03981
2871,0.03520
2872,0.03369
2873,0.01684
2874,0.01971
2875,0.02377
2878,0.04595
2882,0.01133
2883,0.04067
2886,0.01993
2887,0.02563
2888,0.06497
2889,0.02595
2892,0.02855
2893,0.03400
2895,0.03787
2897,0.04995
2898,0.03516
2899,0.03173
2903,0.02484
2906,0.03116
2907,0.01690
2909,0.03389
2913,0.02037
2915,0.01864
2916,0.04429
2917,0.03349
2918,0.03545
2921,0.02128
2924,0.04158
2925,0.04156
2928,0.07810
2929,0.04000
2931,0.08665
2932,0.04976
2934,0.08807
2936,0.05274
2937,0.02904
2939,0.02706
2940,0.07393
2941,0.03606
2942,0.02336
2943,0.03574
2946,0.02986
2947,0.03335
2949,0.04783
2952,0.03206
2953,0.04477
2954,0.03525
2956,0.01254
2960,0.02904
2962,0.05132
2964,0.03148
2965,0.01303
2966,0.08159
2967,0.02925
2968,0.07488
2971,0.02190
2972,0.04557
2973,0.03056
2975,0.06035
2976,0.02480
2977,0.03754
