id,target
665,0.06447
667,0.02296
668,0.05260
671,0.06060
673,0.07657
674,0.07087
675,0.01891
676,0.05000
677,0.03040
678,0.03457
679,0.05421
680,0.07665
681,0.07364
682,0.04007
683,0.02178
684,0.02443
686,0.04420
687,0.05511
688,0.05479
690,0.02728
691,0.03177
692,0.05666
693,0.02255
694,0.05321
695,0.01257
696,0.03356
698,0.07168
699,0.02307
702,0.04434
703,0.01890
705,0.06282
706,0.06609
707,0.02899
708,0.01956
709,0.03655
710,0.06564
713,0.03169
714,0.03800
715,0.03889
716,0.06902
717,0.05820
718,0.04420
719,0.03477
720,0.07721
721,0.03872
723,0.03946
724,0.06700
726,0.03495
728,0.13783
730,0.01784
732,0.02224
734,0.01678
735,0.03001
737,0.02608
738,0.04356
741,0.04917
742,0.02883
743,0.04512
746,0.02712
747,0.03980
749,0.02569
750,0.05949
752,0.06379
755,0.02419
757,0.02256
758,0.03309
759,0.02681
765,0.07221
766,0.01583
767,0.06145
768,0.04549
769,0.02638
770,0.02095
771,0.02901
772,0.02856
773,0.05349
775,0.04664
776,0.04824
778,0.04269
779,0.03348
780,0.05939
782,0.03536
783,0.09455
784,0.02824
785,0.01865
786,0.04693
788,0.03180
789,0.02736
792,0.06710
793,0.02099
794,0.04583
797,0.05525
798,0.02279
799,0.07319
800,0.04279
801,0.04525
802,0.03231
805,0.02169
807,0.02395
808,0.03139
811,0.02472
813,0.01397
814,0.02804
815,0.07601
816,0.05281
817,0.03228
819,0.02623
821,0.02215
823,0.03549
825,0.04500
826,0.01971
827,0.02285
828,0.02876
830,0.02908
831,0.06221
833,0.01445
834,0.05809
835,0.04534
836,0.03812
837,0.05070
838,0.05816
840,0.03205
842,0.03424
844,0.03484
845,0.04252
847,0.03313
848,0.07287
850,0.04049
851,0.04623
852,0.05281
853,0.11666
855,0.02375
856,0.07285
857,0.06511
859,0.04904
860,0.07374
862,0.06975
863,0.07354
864,0.02684
867,0.05315
868,0.04938
869,0.01759
871,0.02801
873,0.03993
875,0.04203
876,0.04675
877,0.02701
879,0.06681
880,0.07873
883,0.03399
884,0.02255
885,0.03323
886,0.03079
887,0.03356
888,0.03640
891,0.04857
893,0.01734
895,0.04409
897,0.02718
898,0.12185
901,0.02483
902,0.03764
904,0.07985
905,0.03904
907,0.10313
908,0.02653
909,0.04104
910,0.03199
911,0.02729
913,0.05885
914,0.03440
915,0.15689
916,0.05460
917,0.03531
919,0.04535
920,0.02336
923,0.02612
924,0.02278
925,0.04110
926,0.03360
928,0.02522
929,0.01151
932,0.04104
935,0.05520
936,0.03500
937,0.01912
938,0.03177
939,0.04560
940,0.03498
941,0.04414
944,0.05826
945,0.02091
946,0.06545
947,0.03973
949,0.02545
950,0.07111
952,0.03548
953,0.04013
955,0.04272
956,0.03075
957,0.02690
960,0.03419
961,0.04004
962,0.03004
963,0.02104
964,0.02411
967,0.02796
975,0.06196
976,0.02304
977,0.02372
978,0.06884
980,0.04467
985,0.06405
986,0.03809
987,0.02007
989,0.05909
992,0.03121
994,0.06582
995,0.05613
996,0.01875
997,0.07314
998,0.03902
999,0.09116
1000,0.06597
1004,0.01950
1005,0.10765
1006,0.02912
1007,0.09310
1010,0.04081
1011,0.05537
1012,0.01799
1013,0.08083
1014,0.04448
1016,0.08281
1018,0.03890
1019,0.02171
1020,0.02326
1022,0.02942
1023,0.03838
1024,0.02412
1025,0.02404
1029,0.05515
1031,0.01957
1032,0.02946
1033,0.03080
1034,0.08848
1035,0.06458
1036,0.04674
1037,0.02337
1038,0.05675
1039,0.03483
1041,0.01323
1043,0.03653
1049,0.05985
1050,0.10838
1051,0.02052
1052,0.03445
1053,0.02270
1054,0.04104
1056,0.06206
1057,0.05759
1060,0.04892
1061,0.02976
1062,0.02437
1063,0.04824
1064,0.06610
1065,0.01743
1066,0.06508
1068,0.04390
1073,0.02633
1075,0.02247
1079,0.02950
1081,0.03372
1083,0.04116
1085,0.02940
1086,0.02241
1087,0.03383
1088,0.01725
1089,0.04397
1090,0.07615
1091,0.04077
1092,0.04580
1095,0.02107
1098,0.04951
1099,0.03267
1100,0.06057
1101,0.05062
1103,0.06334
1104,0.06909
1106,0.01942
1107,0.04969
1108,0.07101
1109,0.02404
1113,0.08663
1114,0.02882
1116,0.03197
1117,0.04958
1118,0.02550
1119,0.04276
1120,0.02158
1121,0.02662
1122,0.03096
1123,0.05717
1125,0.01814
1126,0.02737
1127,0.02053
1128,0.03151
1129,0.04070
1130,0.03108
1132,0.02045
1133,0.12351
1136,0.00935
1137,0.04269
1140,0.04188
1142,0.03352
1144,0.03548
1145,0.06756
1146,0.02880
1148,0.05267
1150,0.01950
1151,0.02318
1153,0.05901
1154,0.03782
1155,0.04814
1156,0.05961
1157,0.02606
1158,0.03331
1160,0.02408
1161,0.02626
1167,0.03393
1168,0.01866
1170,0.04893
1171,0.03182
1173,0.03007
1174,0.05721
1175,0.02934
1176,0.04006
1177,0.03401
1178,0.03541
1179,0.02339
1180,0.03452
1181,0.03389
1182,0.04325
1183,0.05948
1185,0.03663
1188,0.02895
1189,0.02724
1190,0.06363
1191,0.02905
1192,0.06215
1194,0.03021
1197,0.01881
1198,0.04854
1199,0.05540
1200,0.02832
1203,0.04944
1204,0.08354
1207,0.08000
1208,0.03470
1209,0.03513
1210,0.05155
1211,0.03187
1213,0.03881
1214,0.04329
1215,0.02468
1216,0.07601
1217,0.05952
1218,0.02604
1219,0.02391
1223,0.03429
1225,0.01993
1226,0.02374
1228,0.05950
1229,0.04990
1231,0.07526
1232,0.04098
1233,0.03740
1235,0.02507
1238,0.03689
1239,0.01768
1240,0.04273
1241,0.02877
1242,0.02891
1243,0.02328
1244,0.03136
1246,0.07930
1249,0.07458
1250,0.02114
1252,0.03240
1254,0.03972
1255,0.02418
1256,0.01864
1257,0.02203
1258,0.03613
1259,0.04430
1260,0.03403
1262,0.03279
1263,0.02494
1264,0.01528
1265,0.06891
1266,0.01625
1269,0.03694
1270,0.02819
1271,0.02707
1272,0.09902
1273,0.01431
1274,0.02307
1277,0.03054
1278,0.03309
1281,0.03916
1282,0.06952
1283,0.02069
1284,0.02694
1285,0.03558
1286,0.08370
1289,0.03735
1291,0.02758
1292,0.03953
1293,0.08249
1294,0.04909
1295,0.06565
1297,0.03399
1298,0.02421
1301,0.03431
1304,0.04573
1305,0.02533
1307,0.06053
1308,0.03000
1309,0.12965
1313,0.05299
1314,0.02224
1316,0.03365
1317,0.05213
1318,0.05777
1320,0.02881
1321,0.01733
1322,0.02668
1323,0.02026
1325,0.03722
1330,0.02456
1331,0.05475
1334,0.03645
1337,0.02902
1339,0.03156
1340,0.03067
1341,0.03282
1343,0.02082
1344,0.02398
1347,0.03277
1348,0.05571
1350,0.02489
1351,0.01975
1355,0.03361
1356,0.05841
1357,0.05084
1358,0.04238
1360,0.04318
1363,0.04345
1364,0.01749
1366,0.01981
1367,0.05967
1368,0.08156
1369,0.03217
1370,0.02931
1375,0.02259
1376,0.01261
1378,0.05150
1379,0.03048
1380,0.03212
1384,0.02290
1385,0.02000
1386,0.04910
1388,0.03939
1389,0.01780
1391,0.04800
1392,0.01942
1393,0.02981
1395,0.01867
1396,0.06454
1399,0.04102
1400,0.07704
1401,0.03388
1404,0.02766
1405,0.04337
1406,0.03141
1407,0.03179
1409,0.03598
1411,0.04745
1414,0.06256
1415,0.04270
1416,0.04539
1418,0.08987
1419,0.04669
1420,0.02594
1422,0.06390
1424,0.03458
1426,0.02454
1427,0.02268
1428,0.05948
1429,0.05187
1431,0.01263
1432,0.07833
1434,0.06673
1435,0.03456
1439,0.04744
1440,0.08007
1441,0.05277
1442,0.04000
1446,0.03084
1447,0.05767
1451,0.02886
1452,0.01947
1454,0.03889
1457,0.02839
1458,0.03856
1459,0.05182
1461,0.05936
1462,0.04504
1465,0.03931
1468,0.05431
1470,0.02989
1471,0.02646
1472,0.03461
1476,0.03882
1482,0.03409
1485,0.04110
1486,0.05750
1487,0.05669
1489,0.03549
1492,0.03500
1494,0.12024
1495,0.02377
1497,0.02733
1499,0.03433
1500,0.02406
1501,0.03110
1505,0.08386
1507,0.01928
1509,0.08123
1511,0.02469
1513,0.02944
1514,0.02176
1515,0.04034
1517,0.10056
1520,0.04322
1522,0.02931
1523,0.02021
1524,0.11404
1526,0.04638
1527,0.01516
1528,0.03944
1531,0.03164
1533,0.05307
1534,0.04774
1535,0.06991
1538,0.04111
1541,0.07123
1542,0.04814
1543,0.04116
1546,0.02475
1548,0.02912
1549,0.03678
1550,0.01786
1551,0.03962
1553,0.08118
1558,0.02575
1560,0.05649
1561,0.03524
1562,0.03202
1565,0.05284
1566,0.02488
1567,0.03800
1568,0.03722
1569,0.03062
1570,0.02989
1573,0.02531
1576,0.02140
1577,0.02747
1579,0.05055
1580,0.09751
1581,0.04902
1584,0.08881
1586,0.01752
1587,0.05906
1590,0.03308
1591,0.02120
1594,0.06538
1595,0.01633
1596,0.02691
1601,0.02522
1605,0.07841
1607,0.07984
1608,0.02901
1610,0.02224
1611,0.03874
1612,0.04187
1616,0.04090
1617,0.07863
1618,0.02840
1620,0.01312
1621,0.02804
1623,0.02392
1624,0.01845
1625,0.03707
1626,0.03224
1628,0.05876
1630,0.04486
1632,0.03157
1633,0.04303
1635,0.05111
1637,0.02480
1638,0.08562
1639,0.02773
1640,0.02574
1643,0.04440
1644,0.04494
1645,0.04318
1647,0.01866
1649,0.02634
1651,0.03027
1652,0.02415
1654,0.02831
1655,0.02009
1656,0.04550
1658,0.04251
1660,0.01517
1661,0.02598
1662,0.04192
1663,0.05041
1664,0.04208
1665,0.09158
1668,0.07628
1669,0.01988
1673,0.04083
1674,0.03117
1675,0.01255
1676,0.02779
1677,0.04639
1679,0.06739
1682,0.07758
1683,0.04698
1685,0.07920
1687,0.02002
1689,0.03402
1690,0.05076
1694,0.03694
1696,0.02826
1697,0.02308
1699,0.05526
1700,0.03870
1701,0.02212
1702,0.02654
1704,0.04199
1705,0.04774
1708,0.03521
1710,0.03759
1712,0.02821
1719,0.06319
1720,0.02241
1722,0.02864
1723,0.04122
1724,0.04047
1725,0.06086
1726,0.03442
1727,0.02920
1728,0.02538
1732,0.04268
1733,0.03303
1734,0.03800
1735,0.06778
1739,0.05029
1740,0.02310
1741,0.06723
1742,0.04388
1743,0.03540
1744,0.05965
1746,0.04967
1750,0.04080
1753,0.05108
1755,0.03319
1758,0.04395
1760,0.02385
1763,0.03736
1765,0.01815
1766,0.05859
1769,0.03630
1771,0.02837
1772,0.03984
1775,0.02305
1776,0.01226
1778,0.03861
1780,0.03341
1781,0.01895
1783,0.01197
1785,0.06614
1788,0.03590
1791,0.07910
1793,0.03474
1794,0.04315
1796,0.03749
1797,0.02700
1798,0.08535
1800,0.04477
1803,0.05621
1804,0.02511
1810,0.02831
1812,0.02823
1813,0.02826
1816,0.02236
1817,0.06603
1818,0.03799
1819,0.02047
1820,0.01986
1821,0.02367
1822,0.01442
1823,0.02697
1826,0.04873
1827,0.03536
1828,0.03477
1829,0.04632
1830,0.02735
1831,0.02180
1834,0.03619
1836,0.05440
1839,0.02834
1841,0.03766
1846,0.04287
1847,0.03593
1850,0.08372
1852,0.04599
1853,0.03073
1854,0.19205
1855,0.02374
1857,0.03625
1858,0.03552
1860,0.04381
1863,0.04083
1866,0.03527
1868,0.04262
1869,0.04685
1870,0.02352
1874,0.01633
1875,0.04564
1877,0.03941
1878,0.02764
1879,0.06265
1881,0.04546
1882,0.07131
1885,0.01522
1886,0.07107
1887,0.07838
1888,0.03359
1889,0.03970
1890,0.03741
1891,0.03586
1892,0.02330
1894,0.03181
1895,0.07034
1896,0.05561
1897,0.03661
1898,0.06054
1901,0.02150
1904,0.01643
1905,0.03871
1906,0.01633
1907,0.04932
1908,0.04066
1910,0.03810
1911,0.03177
1914,0.05540
1916,0.02448
1919,0.05809
1920,0.06551
1921,0.02807
1922,0.03156
1923,0.04936
1924,0.07320
1926,0.03205
1928,0.02828
1929,0.06469
1931,0.02284
1932,0.02612
1933,0.02458
1934,0.02803
1935,0.02798
1936,0.04429
1937,0.06417
1939,0.04296
1940,0.04388
1942,0.04423
1944,0.02479
1945,0.04990
1946,0.06766
1947,0.02553
1948,0.03967
1954,0.03630
1955,0.10085
1956,0.03052
1958,0.01921
1961,0.03147
1963,0.01951
1967,0.02693
1968,0.02913
1970,0.01964
1971,0.01186
1973,0.11741
1979,0.04095
1980,0.04451
1982,0.01631
1984,0.03012
1986,0.02972
1987,0.08605
1989,0.02898
1990,0.03233
1991,0.03097
1993,0.02167
1994,0.03288
1995,0.05690
1996,0.05044
1999,0.02911
2001,0.03275
2002,0.02301
2005,0.02562
2006,0.02780
2008,0.05715
2009,0.01536
2011,0.01991
2012,0.03538
2013,0.01719
2015,0.07360
2017,0.02636
2019,0.01668
2020,0.03354
2022,0.03884
2023,0.02830
2024,0.01241
2026,0.02381
2027,0.04411
2028,0.02735
2029,0.06386
2030,0.03136
2032,0.04562
2033,0.02813
2035,0.04246
2036,0.01598
2037,0.08545
2038,0.05423
2039,0.03636
2040,0.07146
2041,0.04429
2042,0.04813
2043,0.06147
2044,0.05157
2046,0.04660
2047,0.04237
2048,0.04496
2049,0.03373
2050,0.03863
2054,0.04284
2061,0.02900
2063,0.06177
2064,0.04923
2065,0.04952
2067,0.05660
2068,0.02802
2069,0.02700
2070,0.03507
2072,0.04042
2073,0.08048
2075,0.02509
2076,0.03528
2077,0.02901
2078,0.05822
2079,0.02300
2081,0.02127
2082,0.12496
2085,0.04149
2086,0.09969
2087,0.05042
2088,0.07639
2089,0.02327
2091,0.02466
2092,0.07800
2093,0.04128
2094,0.01837
2095,0.04489
2096,0.05741
2097,0.02126
2099,0.02535
2100,0.10338
2103,0.04109
2104,0.03369
2105,0.03142
2106,0.08603
2107,0.05921
2110,0.03921
2113,0.01949
2114,0.06935
2115,0.09400
2118,0.04606
2119,0.05267
2120,0.02768
2121,0.02352
2123,0.02225
2124,0.05255
2128,0.08565
2129,0.09508
2131,0.04647
2132,0.03939
2133,0.02790
2134,0.05937
2137,0.04259
2140,0.02509
2141,0.02208
2142,0.05302
2146,0.02711
2148,0.07330
2149,0.02753
2151,0.08405
2152,0.03097
2153,0.09481
2154,0.06944
2155,0.03751
2158,0.02032
2159,0.11185
2160,0.03828
2161,0.02385
2164,0.02929
2166,0.04447
2167,0.05824
2170,0.03194
2171,0.07664
2172,0.02217
2173,0.05715
2175,0.03536
2177,0.02836
2178,0.04289
2179,0.03247
2180,0.04282
2182,0.04667
2183,0.03648
2184,0.04323
2186,0.02800
2187,0.03757
2188,0.02945
2189,0.03615
2191,0.02891
2192,0.11172
2194,0.03704
2196,0.06161
2197,0.02934
2198,0.02432
2199,0.02432
2200,0.02738
2201,0.02238
2202,0.02261
2205,0.02133
2206,0.02418
2207,0.07610
2208,0.02559
2212,0.04143
2215,0.05068
2216,0.04501
2217,0.02046
2218,0.01705
2220,0.05966
2221,0.11673
2223,0.05991
2225,0.02030
2226,0.09557
2231,0.02213
2232,0.05220
2233,0.02721
2234,0.05348
2235,0.01841
2236,0.04647
2237,0.05644
2239,0.04283
2240,0.03926
2242,0.03266
2247,0.02027
2248,0.04436
2250,0.04447
2251,0.02481
2255,0.05973
2257,0.02625
2258,0.05614
2259,0.04947
2260,0.03986
2261,0.03232
2263,0.03490
2265,0.02471
2266,0.04866
2267,0.08096
2268,0.03391
2269,0.01887
2270,0.06027
2271,0.03029
2272,0.04518
2273,0.04147
2275,0.03394
2276,0.02902
2277,0.02725
2278,0.06033
2279,0.04838
2282,0.02542
2285,0.03343
2286,0.02588
2289,0.02977
2294,0.09041
2296,0.02778
2297,0.06446
2299,0.06762
2300,0.04512
2301,0.07718
2302,0.03612
2305,0.04276
2306,0.10380
2307,0.03021
2308,0.04487
2310,0.05520
2312,0.03589
2316,0.14258
2317,0.03659
2319,0.08149
2320,0.02672
2322,0.02528
2323,0.05128
2324,0.01947
2326,0.03231
2327,0.02233
2328,0.05448
2329,0.04767
2331,0.03425
2335,0.03344
2338,0.01600
2339,0.07757
2340,0.02115
2341,0.02061
2342,0.10847
2345,0.11419
2349,0.02275
2350,0.03110
2351,0.06645
2353,0.02905
2354,0.06973
2355,0.05924
2356,0.05890
2357,0.04066
2359,0.06030
2360,0.05122
2361,0.04490
2362,0.03652
2364,0.02054
2366,0.02549
2368,0.03064
2369,0.04933
2370,0.04941
2372,0.03085
2376,0.03671
2381,0.04865
2383,0.01558
2384,0.02372
2385,0.04536
2386,0.02869
2388,0.04034
2390,0.02446
2392,0.06102
2394,0.09754
2395,0.02677
2396,0.01947
2397,0.02052
2399,0.05838
2401,0.02475
2402,0.01874
2403,0.09255
2405,0.07719
2406,0.05790
2407,0.04620
2408,0.02620
2410,0.02296
2412,0.02840
2415,0.08844
2417,0.02676
2418,0.01565
2420,0.05364
2421,0.05699
2425,0.07661
2426,0.02559
2427,0.03684
2428,0.02380
2429,0.03600
2434,0.06000
2435,0.01612
2436,0.05521
2437,0.03289
2438,0.05160
2439,0.03587
2441,0.02645
2443,0.04231
2444,0.03051
2445,0.04711
2446,0.06139
2449,0.02091
2452,0.04030
2453,0.12324
2454,0.04331
2455,0.04960
2456,0.04420
2457,0.02927
2460,0.08971
2461,0.03437
2463,0.01981
2465,0.01576
2466,0.02621
2468,0.04592
2469,0.07835
2471,0.02615
2472,0.04007
2473,0.04702
2474,0.03328
2475,0.02851
2476,0.02992
2477,0.05688
2478,0.08174
2480,0.02337
2483,0.03116
2484,0.01634
2486,0.07926
2488,0.02154
2489,0.04407
2490,0.01315
2495,0.04897
2496,0.03001
2497,0.06674
2498,0.03452
2503,0.02634
2505,0.03833
2506,0.02596
2507,0.05894
2508,0.10161
2509,0.04745
2514,0.03524
2515,0.03141
2521,0.04961
2522,0.02273
2523,0.01573
2524,0.03228
2526,0.03755
2527,0.04091
2529,0.04220
2530,0.01613
2531,0.02087
2532,0.02785
2534,0.09286
2535,0.04243
2536,0.02721
2537,0.04258
2539,0.02191
2542,0.01958
2545,0.02977
2546,0.03802
2548,0.06352
2549,0.03420
2550,0.02574
2552,0.02317
2554,0.03796
2555,0.09149
2558,0.02962
2560,0.09060
2563,0.05102
2564,0.03098
2565,0.02399
2571,0.09205
2574,0.06786
2575,0.03309
2576,0.02553
2577,0.08432
2578,0.02029
2579,0.06032
2581,0.05369
2582,0.02916
2583,0.03125
2585,0.04541
2586,0.04836
2587,0.05345
2591,0.03310
2592,0.01005
2594,0.03549
2595,0.04685
2597,0.07093
2598,0.03086
2599,0.04204
2600,0.11587
2602,0.05883
2603,0.02414
2605,0.01797
2606,0.02217
2607,0.04897
2608,0.03543
2609,0.02539
2610,0.04940
2611,0.02689
2613,0.03231
2615,0.01445
2616,0.05000
2621,0.01820
2623,0.03074
2624,0.05128
2625,0.03500
2626,0.03433
2627,0.03546
2628,0.06164
2629,0.03332
2630,0.02209
2631,0.08955
2633,0.05423
2634,0.06758
2635,0.03528
2636,0.06852
2638,0.03518
2639,0.03427
2640,0.02003
2642,0.04474
2643,0.02813
2646,0.03310
2647,0.05471
2648,0.09273
2649,0.01935
2650,0.03714
2652,0.02921
2654,0.06113
2658,0.05500
2659,0.03251
2660,0.06689
2661,0.04665
2662,0.01972
2663,0.06380
2665,0.02723
2666,0.02078
2667,0.02597
2668,0.02528
2671,0.01990
2673,0.03533
2674,0.02980
2675,0.04040
2676,0.03245
2677,0.04093
2678,0.02591
2681,0.02669
2683,0.01452
2685,0.04392
2687,0.01858
2690,0.09192
2692,0.02116
2693,0.02154
2694,0.01854
2695,0.01772
2696,0.08147
2697,0.04926
2698,0.08919
2699,0.04887
2701,0.01727
2702,0.04460
2703,0.10384
2705,0.04035
2711,0.03965
2715,0.08136
2720,0.07937
2721,0.06550
2722,0.01722
2724,0.02577
2726,0.05793
2729,0.01462
2730,0.02031
2731,0.04893
2732,0.02200
2733,0.04268
2734,0.03873
2736,0.04034
2738,0.02682
2739,0.03408
2740,0.02321
2741,0.03192
2743,0.01941
2746,0.03921
2747,0.06996
2750,0.06653
2751,0.04464
2752,0.06373
2753,0.03716
2755,0.04214
2756,0.04519
2757,0.02464
2761,0.04891
2763,0.04982
2764,0.04195
2765,0.02334
2767,0.04668
2769,0.06784
2772,0.05432
2774,0.03309
2776,0.02039
2777,0.01592
2778,0.04281
2782,0.04386
2783,0.04319
2786,0.01727
2790,0.02721
2791,0.01915
2792,0.03753
2793,0.03751
2794,0.02665
2795,0.05423
2796,0.05824
2797,0.03517
2800,0.06019
2801,0.02353
2802,0.02187
2804,0.02227
2805,0.02805
2807,0.03504
2808,0.05448
2811,0.04980
2812,0.04986
2813,0.03711
2814,0.10603
2815,0.06428
2817,0.03424
2819,0.05217
2821,0.02601
2825,0.04615
2828,0.03420
2829,0.02681
2831,0.02005
2832,0.06651
2834,0.03124
2835,0.01465
2836,0.08080
2837,0.06694
2838,0.09546
2840,0.05134
2841,0.04644
2842,0.04076
2843,0.02432
2845,0.04648
2847,0.04234
2848,0.04387
2850,0.06457
2851,0.04660
2854,0.03522
2856,0.05098
2857,0.01870
2858,0.02891
2859,0.02580
2862,0.06097
2864,0.02473
2865,0.07635
2866,0.02232
2867,0.03046
2868,0.03907
2869,0.04700
2871,0.04269
2872,0.03040
2873,0.02146
2874,0.03802
2875,0.03915
2878,0.06025
2882,0.08222
2883,0.03087
2886,0.03145
2887,0.05006
2888,0.02514
2889,0.04735
2892,0.02989
2893,0.03076
2895,0.03789
2897,0.02459
2898,0.02725
2899,0.03629
2903,0.02166
2906,0.04887
2907,0.03018
2909,0.02363
2913,0.01385
2915,0.03400
2916,0.02837
2917,0.03926
2918,0.04707
2921,0.03826
2924,0.04197
2925,0.06465
2928,0.07256
2929,0.05092
2931,0.11357
2932,0.09125
2934,0.02922
2936,0.09221
2937,0.07689
2939,0.02163
2940,0.06529
2941,0.02080
2942,0.03188
2943,0.04318
2946,0.02572
2947,0.02339
2949,0.07263
2952,0.03377
2953,0.05578
2954,0.04188
2956,0.01582
2960,0.02678
2962,0.04119
2964,0.02875
2965,0.03181
2966,0.10336
2967,0.03015
2968,0.06219
2971,0.04366
2972,0.07217
2973,0.03738
2975,0.05584
2976,0.03683
2977,0.03808
